lease_id,unit_id,property_id,metro,lease_start_date,leased_month,as_of_date,tenure_months,monthly_rent,market_rent_proxy,rent_to_market_ratio,late_payment_count_12m,work_order_count_12m,prior_renewal_count,bedrooms,renewed,synthetic_signal_z,dataset_version_id,cohort_month,is_long_tenure,high_service_load,ecosystem_segment,brand_line,flagship_style,metro_cluster,property_name,renewal_probability_ml,predicted_renewed_flag,risk_score,risk_tier,mlflow_run_id,model_name,scored_at
L004539,PROP026-U0157,PROP026,Chicago,2023-03-03,2023-03,2023-09-29,7,1212.62,1025.81,1.1821,0,2,3,2,0,0.7202,synthetic-demo-core-intel-v2026-05-16,2023-03,0,0,student_housing_pad,TapestryBands synthetic,cottage_cluster,major_msa_hub,Meridian Flats,0.49844,0,0.50156,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004540,PROP034-U0008,PROP034,Madison,2023-09-30,2023-09,2024-09-24,12,1250.86,885.77,1.22,1,1,0,1,0,-0.304,synthetic-demo-core-intel-v2026-05-16,2023-09,0,0,student_housing_pad,HarbourGlow synthetic,townhome_strip,major_msa_hub,Alto Walk,0.22259,0,0.77741,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004541,PROP002-U0079,PROP002,Chicago,2021-10-20,2021-10,2023-07-12,21,1659.2,1487.64,1.1153,1,1,2,2,1,0.2473,synthetic-demo-core-intel-v2026-05-16,2021-10,1,0,student_housing_pad,SignalLoop synthetic,urban_highrise,growth_infill,Catalyst Quarter,0.40763,0,0.59237,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004542,PROP006-U0303,PROP006,Nashville,2022-11-09,2022-11,2024-06-01,19,1629.61,1554.23,1.0485,0,1,0,2,1,-0.0375,synthetic-demo-core-intel-v2026-05-16,2022-11,1,0,hybrid_corner,TapestryBands synthetic,urban_highrise,major_msa_hub,Brightline Flats,0.39189,0,0.60811,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004543,PROP018-U0347,PROP018,Madison,2021-04-16,2021-04,2022-12-07,20,1510.23,1532.27,0.9856,2,4,2,2,1,0.2414,synthetic-demo-core-intel-v2026-05-16,2021-04,1,1,student_housing_pad,TapestryBands synthetic,townhome_strip,sunbelt_launch,Harbour Terrace,0.45577,0,0.54423,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004544,PROP009-U0094,PROP009,Denver,2021-06-04,2021-06,2022-12-26,19,1905.74,2002.5,0.9517,0,1,3,1,0,1.0232,synthetic-demo-core-intel-v2026-05-16,2021-06,1,0,student_housing_pad,LivStripe-O synthetic,townhome_strip,growth_infill,Catalyst Terrace,0.61609,1,0.38391,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004545,PROP020-U0007,PROP020,Denver,2023-03-24,2023-03,2023-09-20,6,2193.63,2145.51,1.0224,0,1,4,4,0,1.6277,synthetic-demo-core-intel-v2026-05-16,2023-03,0,0,btr_single_family_lot,SignalLoop synthetic,townhome_strip,college_city_corridor,Waypoint Quarter,0.75408,1,0.24592,D1,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004546,PROP013-U0134,PROP013,Denver,2023-02-19,2023-02,2024-07-13,17,1665.21,1465.62,1.1362,0,3,1,3,1,0.4402,synthetic-demo-core-intel-v2026-05-16,2023-02,1,0,btr_single_family_lot,TapestryBands synthetic,cottage_cluster,major_msa_hub,Piedmont Walk,0.46289,0,0.53711,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004547,PROP010-U0175,PROP010,Denver,2023-11-17,2023-11,2025-02-09,15,1702.82,1647.74,1.0334,1,0,4,2,1,1.2299,synthetic-demo-core-intel-v2026-05-16,2023-11,1,0,student_housing_pad,LivStripe-O synthetic,wrap_garden,college_city_corridor,Brightline Courts,0.65605,1,0.34395,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004548,PROP028-U0351,PROP028,Chicago,2024-06-28,2024-06,2025-10-21,16,1191.1,1169.0,1.0189,2,2,0,1,1,-0.2195,synthetic-demo-core-intel-v2026-05-16,2024-06,1,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,major_msa_hub,Brightline Park,0.26937,0,0.73063,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004549,PROP002-U0364,PROP002,Chicago,2021-09-23,2021-09,2022-07-20,10,1184.96,1359.97,0.8713,0,0,0,2,1,0.2937,synthetic-demo-core-intel-v2026-05-16,2021-09,0,0,student_housing_pad,SignalLoop synthetic,urban_highrise,growth_infill,Catalyst Quarter,0.34645,0,0.65355,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004550,PROP032-U0192,PROP032,Austin,2022-04-23,2022-04,2023-12-14,20,1452.32,1521.06,0.9548,1,1,1,1,0,0.214,synthetic-demo-core-intel-v2026-05-16,2022-04,1,0,hybrid_corner,TapestryBands synthetic,urban_highrise,college_city_corridor,Brightline Terrace,0.4064,0,0.5936,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004551,PROP007-U0029,PROP007,Columbus,2024-04-13,2024-04,2025-10-05,18,1886.49,1620.88,1.1639,1,1,1,3,1,0.2718,synthetic-demo-core-intel-v2026-05-16,2024-04,1,0,btr_single_family_lot,TapestryBands synthetic,cottage_cluster,growth_infill,Alto Terrace,0.36575,0,0.63425,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004552,PROP022-U0264,PROP022,Bloomington,2021-03-13,2021-03,2022-05-07,14,1423.47,1385.35,1.0275,0,0,2,2,0,0.7029,synthetic-demo-core-intel-v2026-05-16,2021-03,0,0,student_housing_pad,SignalLoop synthetic,wrap_garden,growth_infill,Piedmont Park,0.4913,0,0.5087,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004553,PROP036-U0360,PROP036,Columbus,2024-03-05,2024-03,2024-10-01,7,1705.06,1806.0,0.9441,0,2,0,1,1,0.1115,synthetic-demo-core-intel-v2026-05-16,2024-03,0,0,student_housing_pad,TapestryBands synthetic,cottage_cluster,sunbelt_launch,Catalyst Flats,0.3639,0,0.6361,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004554,PROP005-U0251,PROP005,Columbus,2024-08-16,2024-08,2025-03-14,7,1586.09,1588.92,0.9982,0,1,2,2,1,0.7004,synthetic-demo-core-intel-v2026-05-16,2024-08,0,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Waypoint Quarter,0.5013,1,0.4987,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004555,PROP034-U0215,PROP034,Madison,2021-05-20,2021-05,2022-06-14,13,1874.09,1615.43,1.1601,1,1,4,2,0,1.0168,synthetic-demo-core-intel-v2026-05-16,2021-05,0,0,student_housing_pad,HarbourGlow synthetic,townhome_strip,major_msa_hub,Alto Walk,0.56727,1,0.43273,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004556,PROP011-U0650,PROP011,Denver,2021-07-18,2021-07,2022-11-10,16,1729.14,1849.42,0.935,0,1,0,1,0,0.1358,synthetic-demo-core-intel-v2026-05-16,2021-07,1,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,college_city_corridor,Harbour Flats,0.38977,0,0.61023,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004557,PROP027-U0582,PROP027,Austin,2023-08-16,2023-08,2025-09-04,25,1325.17,1366.11,0.97,1,2,2,2,1,0.3815,synthetic-demo-core-intel-v2026-05-16,2023-08,1,0,student_housing_pad,SignalLoop synthetic,cottage_cluster,major_msa_hub,Piedmont Courts,0.5002,1,0.4998,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004558,PROP031-U0191,PROP031,Nashville,2022-10-28,2022-10,2024-06-19,20,2129.66,2101.24,1.0135,4,2,3,3,1,0.8377,synthetic-demo-core-intel-v2026-05-16,2022-10,1,1,btr_single_family_lot,HarbourGlow synthetic,townhome_strip,sunbelt_launch,Harbour Quarter,0.62568,1,0.37432,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004559,PROP010-U0445,PROP010,Denver,2024-10-14,2024-10,2026-01-07,15,1370.2,1276.29,1.0736,0,1,2,4,1,0.7587,synthetic-demo-core-intel-v2026-05-16,2024-10,1,0,student_housing_pad,LivStripe-O synthetic,wrap_garden,college_city_corridor,Brightline Courts,0.5492,1,0.4508,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004560,PROP013-U0143,PROP013,Denver,2023-02-02,2023-02,2023-12-29,11,2004.92,2177.62,0.9207,0,0,2,4,1,1.2571,synthetic-demo-core-intel-v2026-05-16,2023-02,0,0,btr_single_family_lot,TapestryBands synthetic,cottage_cluster,major_msa_hub,Piedmont Walk,0.62753,1,0.37247,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004561,PROP032-U0015,PROP032,Austin,2023-07-07,2023-07,2024-04-02,9,1554.47,1314.78,1.1823,1,1,0,2,0,-0.2231,synthetic-demo-core-intel-v2026-05-16,2023-07,0,0,hybrid_corner,TapestryBands synthetic,urban_highrise,college_city_corridor,Brightline Terrace,0.30954,0,0.69046,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004562,PROP005-U0120,PROP005,Columbus,2021-11-28,2021-11,2022-07-26,8,1927.64,1672.97,1.1522,1,2,2,4,0,0.5255,synthetic-demo-core-intel-v2026-05-16,2021-11,0,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Waypoint Quarter,0.50569,1,0.49431,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004563,PROP005-U0192,PROP005,Columbus,2022-03-31,2022-03,2022-10-27,7,1776.45,1665.49,1.0666,0,1,4,1,1,1.2281,synthetic-demo-core-intel-v2026-05-16,2022-03,0,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Waypoint Quarter,0.6162,1,0.3838,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004564,PROP011-U0629,PROP011,Denver,2021-09-06,2021-09,2023-08-27,24,1413.38,1449.69,0.975,1,0,4,2,1,1.0388,synthetic-demo-core-intel-v2026-05-16,2021-09,1,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,college_city_corridor,Harbour Flats,0.64992,1,0.35008,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004565,PROP023-U0230,PROP023,Orlando,2021-07-25,2021-07,2022-01-21,6,1581.57,1398.19,1.1312,1,0,3,3,1,0.8779,synthetic-demo-core-intel-v2026-05-16,2021-07,0,0,hybrid_corner,TapestryBands synthetic,townhome_strip,college_city_corridor,Waypoint Park,0.59256,1,0.40744,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004566,PROP029-U0229,PROP029,Bloomington,2021-06-08,2021-06,2023-04-29,23,2423.67,2311.45,1.0485,1,2,0,2,1,-0.3845,synthetic-demo-core-intel-v2026-05-16,2021-06,1,0,student_housing_pad,SignalLoop synthetic,townhome_strip,growth_infill,Brightline Courts,0.36618,0,0.63382,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004567,PROP022-U0042,PROP022,Bloomington,2024-06-03,2024-06,2025-10-26,17,1268.46,1231.65,1.0299,1,1,0,2,1,-0.1373,synthetic-demo-core-intel-v2026-05-16,2024-06,1,0,student_housing_pad,SignalLoop synthetic,wrap_garden,growth_infill,Piedmont Park,0.32434,0,0.67566,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004568,PROP018-U0133,PROP018,Madison,2021-04-08,2021-04,2022-09-30,18,1406.42,1447.45,0.9717,1,1,2,2,1,0.5313,synthetic-demo-core-intel-v2026-05-16,2021-04,1,0,student_housing_pad,TapestryBands synthetic,townhome_strip,sunbelt_launch,Harbour Terrace,0.44345,0,0.55655,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004569,PROP032-U0142,PROP032,Austin,2022-12-25,2022-12,2025-01-13,25,1508.89,1473.39,1.0241,1,2,1,3,1,0.0885,synthetic-demo-core-intel-v2026-05-16,2022-12,1,0,hybrid_corner,TapestryBands synthetic,urban_highrise,college_city_corridor,Brightline Terrace,0.43425,0,0.56575,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004570,PROP008-U0079,PROP008,Chicago,2022-12-13,2022-12,2024-09-03,21,1604.47,1567.23,1.0238,0,2,0,3,0,0.0339,synthetic-demo-core-intel-v2026-05-16,2022-12,1,0,btr_single_family_lot,TapestryBands synthetic,cottage_cluster,college_city_corridor,Piedmont District,0.3363,0,0.6637,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004571,PROP033-U0161,PROP033,Bloomington,2021-03-20,2021-03,2021-11-15,8,1321.27,1242.0,1.0638,1,0,0,4,1,0.1088,synthetic-demo-core-intel-v2026-05-16,2021-03,0,0,student_housing_pad,MetroHalo synthetic,townhome_strip,sunbelt_launch,Nova Walk,0.36414,0,0.63586,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004572,PROP012-U0088,PROP012,Denver,2024-03-24,2024-03,2026-04-13,25,1652.29,1805.24,0.9153,1,0,0,1,1,-0.0806,synthetic-demo-core-intel-v2026-05-16,2024-03,1,0,hybrid_corner,LivStripe-O synthetic,townhome_strip,sunbelt_launch,Tapestry Park,0.35437,0,0.64563,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004573,PROP011-U0301,PROP011,Denver,2022-12-02,2022-12,2023-08-29,9,1711.52,1807.5,0.9469,0,1,0,2,0,0.1797,synthetic-demo-core-intel-v2026-05-16,2022-12,0,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,college_city_corridor,Harbour Flats,0.42472,0,0.57528,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004574,PROP035-U0124,PROP035,Madison,2021-06-27,2021-06,2022-11-19,17,1183.75,1246.51,0.9496,0,1,3,3,1,1.146,synthetic-demo-core-intel-v2026-05-16,2021-06,1,0,student_housing_pad,HarbourGlow synthetic,townhome_strip,growth_infill,Brightline Courts,0.55668,1,0.44332,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004575,PROP026-U0035,PROP026,Chicago,2021-06-30,2021-06,2022-12-22,18,1462.13,1365.44,1.0708,1,0,2,2,0,0.4394,synthetic-demo-core-intel-v2026-05-16,2021-06,1,0,student_housing_pad,TapestryBands synthetic,cottage_cluster,major_msa_hub,Meridian Flats,0.40649,0,0.59351,D8,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004576,PROP016-U0131,PROP016,Columbus,2023-09-08,2023-09,2024-07-04,10,1384.98,1324.64,1.0456,1,3,3,2,0,0.7775,synthetic-demo-core-intel-v2026-05-16,2023-09,0,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Nova Park,0.5622,1,0.4378,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004577,PROP012-U0308,PROP012,Denver,2023-05-18,2023-05,2024-11-08,18,1381.53,1437.47,0.9611,0,0,1,4,1,0.6225,synthetic-demo-core-intel-v2026-05-16,2023-05,1,0,hybrid_corner,LivStripe-O synthetic,townhome_strip,sunbelt_launch,Tapestry Park,0.49321,0,0.50679,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004578,PROP016-U0253,PROP016,Columbus,2022-08-01,2022-08,2024-01-23,18,1843.93,1751.84,1.0526,2,2,3,1,1,0.605,synthetic-demo-core-intel-v2026-05-16,2022-08,1,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Nova Park,0.51027,1,0.48973,D6,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004579,PROP029-U0040,PROP029,Bloomington,2022-07-22,2022-07,2024-08-10,25,1394.92,1285.07,1.0855,1,2,0,2,0,-0.4944,synthetic-demo-core-intel-v2026-05-16,2022-07,1,0,student_housing_pad,SignalLoop synthetic,townhome_strip,growth_infill,Brightline Courts,0.31213,0,0.68787,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004580,PROP007-U0020,PROP007,Columbus,2021-02-19,2021-02,2023-02-09,24,1550.68,1588.73,0.976,2,0,4,4,1,1.2323,synthetic-demo-core-intel-v2026-05-16,2021-02,1,0,btr_single_family_lot,TapestryBands synthetic,cottage_cluster,growth_infill,Alto Terrace,0.63089,1,0.36911,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004581,PROP009-U0004,PROP009,Denver,2021-02-14,2021-02,2022-03-11,13,1814.44,1612.73,1.1251,1,0,0,3,0,0.1261,synthetic-demo-core-intel-v2026-05-16,2021-02,0,0,student_housing_pad,LivStripe-O synthetic,townhome_strip,growth_infill,Catalyst Terrace,0.35916,0,0.64084,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004582,PROP011-U0660,PROP011,Denver,2023-01-21,2023-01,2024-08-13,19,1909.07,1875.08,1.0181,0,2,3,1,0,0.8215,synthetic-demo-core-intel-v2026-05-16,2023-01,1,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,college_city_corridor,Harbour Flats,0.60674,1,0.39326,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004583,PROP017-U0185,PROP017,Austin,2022-05-25,2022-05,2024-03-15,22,1960.6,2109.3,0.9295,0,0,3,3,1,1.3152,synthetic-demo-core-intel-v2026-05-16,2022-05,1,0,btr_single_family_lot,MetroHalo synthetic,townhome_strip,growth_infill,Tapestry Flats,0.63053,1,0.36947,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004584,PROP029-U0329,PROP029,Bloomington,2021-12-19,2021-12,2022-06-17,6,1350.08,1366.76,0.9878,0,0,0,2,0,0.1365,synthetic-demo-core-intel-v2026-05-16,2021-12,0,0,student_housing_pad,SignalLoop synthetic,townhome_strip,growth_infill,Brightline Courts,0.36326,0,0.63674,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004585,PROP010-U0182,PROP010,Denver,2022-06-15,2022-06,2024-01-06,19,1519.2,1383.98,1.0977,0,2,0,1,1,-0.2159,synthetic-demo-core-intel-v2026-05-16,2022-06,1,0,student_housing_pad,LivStripe-O synthetic,wrap_garden,college_city_corridor,Brightline Courts,0.33631,0,0.66369,D10,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004586,PROP028-U0550,PROP028,Chicago,2023-04-28,2023-04,2025-04-17,24,1422.97,1480.13,0.9614,0,2,3,4,1,0.8781,synthetic-demo-core-intel-v2026-05-16,2023-04,1,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,major_msa_hub,Brightline Park,0.59449,1,0.40551,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004587,PROP033-U0236,PROP033,Bloomington,2022-02-15,2022-02,2022-10-13,8,1577.41,1496.82,1.0538,0,2,0,2,0,-0.0367,synthetic-demo-core-intel-v2026-05-16,2022-02,0,0,student_housing_pad,MetroHalo synthetic,townhome_strip,sunbelt_launch,Nova Walk,0.37254,0,0.62746,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004588,PROP016-U0176,PROP016,Columbus,2022-05-05,2022-05,2024-01-25,21,1772.56,1899.97,0.9329,0,2,3,1,1,0.8465,synthetic-demo-core-intel-v2026-05-16,2022-05,1,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Nova Park,0.57032,1,0.42968,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004589,PROP035-U0220,PROP035,Madison,2022-01-31,2022-01,2022-08-29,7,1583.57,1652.1,0.9585,0,3,3,3,1,1.14,synthetic-demo-core-intel-v2026-05-16,2022-01,0,0,student_housing_pad,HarbourGlow synthetic,townhome_strip,growth_infill,Brightline Courts,0.61881,1,0.38119,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004590,PROP033-U0060,PROP033,Bloomington,2023-07-23,2023-07,2024-09-15,14,1589.1,1542.21,1.0304,0,1,3,1,1,0.967,synthetic-demo-core-intel-v2026-05-16,2023-07,0,0,student_housing_pad,MetroHalo synthetic,townhome_strip,sunbelt_launch,Nova Walk,0.56553,1,0.43447,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004591,PROP029-U0110,PROP029,Bloomington,2021-03-18,2021-03,2023-01-07,22,1459.16,1366.16,1.0681,2,3,4,1,1,0.7321,synthetic-demo-core-intel-v2026-05-16,2021-03,1,1,student_housing_pad,SignalLoop synthetic,townhome_strip,growth_infill,Brightline Courts,0.59339,1,0.40661,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004592,PROP015-U0091,PROP015,Columbus,2024-07-09,2024-07,2026-07-29,25,1759.54,1632.52,1.0778,0,2,2,2,1,0.221,synthetic-demo-core-intel-v2026-05-16,2024-07,1,0,student_housing_pad,SignalLoop synthetic,urban_highrise,sunbelt_launch,Brightline Park,0.45749,0,0.54251,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004593,PROP011-U0611,PROP011,Denver,2023-02-16,2023-02,2024-10-08,20,1683.91,2054.58,0.8196,0,2,2,2,1,0.7496,synthetic-demo-core-intel-v2026-05-16,2023-02,1,0,student_housing_pad,HarbourGlow synthetic,urban_highrise,college_city_corridor,Harbour Flats,0.61008,1,0.38992,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004594,PROP032-U0059,PROP032,Austin,2021-12-09,2021-12,2023-08-01,20,1211.26,975.35,1.22,0,1,4,2,1,0.871,synthetic-demo-core-intel-v2026-05-16,2021-12,1,0,hybrid_corner,TapestryBands synthetic,urban_highrise,college_city_corridor,Brightline Terrace,0.57061,1,0.42939,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004595,PROP016-U0252,PROP016,Columbus,2023-11-30,2023-11,2024-10-25,11,1135.72,965.79,1.1759,0,2,4,3,0,1.1985,synthetic-demo-core-intel-v2026-05-16,2023-11,0,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Nova Park,0.60317,1,0.39683,D3,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004596,PROP002-U0272,PROP002,Chicago,2024-08-08,2024-08,2026-05-30,22,1505.43,1646.51,0.9143,0,0,2,2,0,0.6157,synthetic-demo-core-intel-v2026-05-16,2024-08,1,0,student_housing_pad,SignalLoop synthetic,urban_highrise,growth_infill,Catalyst Quarter,0.46895,0,0.53105,D7,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004597,PROP027-U0283,PROP027,Austin,2021-03-23,2021-03,2022-10-14,19,1837.52,1976.0,0.9299,1,3,2,2,1,0.5736,synthetic-demo-core-intel-v2026-05-16,2021-03,1,0,student_housing_pad,SignalLoop synthetic,cottage_cluster,major_msa_hub,Piedmont Courts,0.55936,1,0.44064,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004598,PROP013-U0139,PROP013,Denver,2021-10-14,2021-10,2023-10-04,24,2197.5,2264.8,0.9703,1,2,3,4,1,1.0311,synthetic-demo-core-intel-v2026-05-16,2021-10,1,0,btr_single_family_lot,TapestryBands synthetic,cottage_cluster,major_msa_hub,Piedmont Walk,0.67638,1,0.32362,D1,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004599,PROP034-U0326,PROP034,Madison,2021-07-21,2021-07,2023-01-12,18,1784.55,1482.4,1.2038,0,0,2,1,1,0.3448,synthetic-demo-core-intel-v2026-05-16,2021-07,1,0,student_housing_pad,HarbourGlow synthetic,townhome_strip,major_msa_hub,Alto Walk,0.3586,0,0.6414,D9,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004600,PROP031-U0166,PROP031,Nashville,2021-04-09,2021-04,2021-10-06,6,1861.58,1946.84,0.9562,2,2,2,3,1,0.9551,synthetic-demo-core-intel-v2026-05-16,2021-04,0,0,btr_single_family_lot,HarbourGlow synthetic,townhome_strip,sunbelt_launch,Harbour Quarter,0.62389,1,0.37611,D2,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004601,PROP005-U0139,PROP005,Columbus,2023-11-01,2023-11,2025-02-23,16,1963.55,1800.04,1.0908,2,2,4,1,1,0.9234,synthetic-demo-core-intel-v2026-05-16,2023-11,1,0,student_housing_pad,TapestryBands synthetic,wrap_garden,growth_infill,Waypoint Quarter,0.58237,1,0.41763,D4,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
L004602,PROP033-U0156,PROP033,Bloomington,2021-09-27,2021-09,2023-06-19,21,1405.76,1393.96,1.0085,1,0,3,2,0,0.7436,synthetic-demo-core-intel-v2026-05-16,2021-09,1,0,student_housing_pad,MetroHalo synthetic,townhome_strip,sunbelt_launch,Nova Walk,0.54339,1,0.45661,D5,n/a-local-pickle,renewal_propensity_logreg_joblib,2026-05-15T18:01:42Z
